2021/1/1, 21:47:44, 29.30146, 100392.2, 39.04855, 9121.634, Stable
2021/1/1, 21:52:45, 28.88766, 99811.88, 38.40434, 9376.773, Stable
2021/1/1, 21:57:47, 29.36038, 99784.3, 36.50785, 9356.58, Stable
2021/1/1, 22:2:49, 29.58545, 101836.0, 36.52647, 9644.62, Stable
2021/1/1, 22:7:51, 31.70631, 101781.2, 33.75325, 9222.49, Stable
2021/1/1, 22:12:52, 29.27489, 101760.3, 43.14246, 8474.961, Stable
2021/1/1, 22:17:54, 29.62658, 101760.4, 42.02828, 8866.236, Stable
2021/1/1, 22:22:56, 29.42806, 101763.1, 43.405, 9003.49, Stable
2021/1/1, 22:27:58, 29.18839, 101768.0, 44.21783, 9176.271, Stable
2021/1/1, 22:33:0, 29.21891, 101763.4, 43.69506, 9318.114, Stable
2021/1/1, 22:38:1, 28.49801, 101767.6, 45.65979, 9652.568, Stable
2021/1/1, 22:43:3, 29.20007, 101774.6, 44.14086, 9587.615, Stable
2021/1/1, 22:48:5, 29.08594, 101782.3, 43.90467, 9706.707, Stable
2021/1/1, 22:53:7, 28.92296, 101781.8, 44.41847, 9717.26, Stable
2021/1/1, 22:58:9, 26.962, 101787.1, 48.33306, 10539.21, Stable
2021/1/1, 23:3:10, 26.15651, 101802.7, 51.57893, 12571.64, Stable
2021/1/1, 23:8:12, 25.49456, 101811.0, 53.37613, 13999.31, Stable
2021/1/1, 23:13:14, 28.93279, 101802.6, 45.13419, 11870.22, Stable
2021/1/1, 23:18:16, 31.0302, 102170.6, 40.54946, 10324.62, Stable
2021/1/1, 23:23:18, 31.822, 102173.7, 39.00349, 9553.123, Stable
2021/1/1, 23:28:19, 30.84046, 101819.5, 36.913, 9984.837, Stable
2021/1/1, 23:33:21, 30.27892, 102115.3, 38.52645, 10260.6, Stable
2021/1/1, 23:38:23, 29.85828, 101501.7, 40.08031, 10600.41, Stable
2021/1/1, 23:43:25, 29.82775, 101482.1, 39.73327, 11065.83, Stable
2021/1/1, 23:48:26, 29.74496, 102401.5, 39.90965, 11045.81, Stable
2021/1/1, 23:53:28, 29.69267, 101835.4, 40.08002, 11396.04, Stable
2021/1/1, 23:58:30, 29.62791, 102431.2, 39.97601, 11542.55, Stable
2021/1/2, 0:3:32, 29.68789, 102430.7, 40.59021, 11511.86, Stable
2021/1/2, 0:8:34, 32.55112, 102302.8, 32.6893, 11451.38, Stable
2021/1/2, 0:13:35, 31.2998, 102421.7, 35.52053, 11400.75, Stable
2021/1/2, 0:18:37, 29.84766, 102438.0, 41.24066, 10925.72, Stable
2021/1/2, 0:23:39, 31.25601, 102417.0, 36.51699, 10681.5, Stable
2021/1/2, 0:28:40, 29.39249, 102317.2, 42.83474, 10126.51, Stable
2021/1/2, 0:33:42, 30.56395, 102319.5, 40.65909, 9393.541, Stable
2021/1/2, 0:38:44, 31.83341, 102316.6, 39.49218, 8683.09, Stable
2021/1/2, 0:43:46, 29.48671, 102254.5, 40.56151, 8505.037, Stable
2021/1/2, 0:48:48, 29.08541, 102036.4, 41.64703, 9499.589, Stable
2021/1/2, 0:53:49, 29.4339, 102151.7, 41.73634, 9728.911, Stable
2021/1/2, 0:58:51, 29.17538, 101744.8, 42.62056, 9869.312, Stable
2021/1/2, 1:3:53, 28.79688, 100880.5, 42.74065, 9779.705, Stable
2021/1/2, 1:8:55, 28.02232, 101630.1, 44.65631, 9970.96, Stable
2021/1/2, 1:13:57, 27.68731, 101916.4, 46.18266, 10078.8, Stable
2021/1/2, 1:18:59, 27.42848, 102077.5, 46.70238, 10318.52, Stable
2021/1/2, 1:24:0, 27.38282, 102177.0, 46.93683, 10483.08, Stable
2021/1/2, 1:29:2, 27.74439, 102161.9, 46.04416, 11069.99, Stable
2021/1/2, 1:34:4, 27.40963, 99913.72, 46.09477, 10975.58, Stable
2021/1/2, 1:39:6, 26.88079, 102343.8, 49.46415, 10807.23, Stable
2021/1/2, 1:44:8, 25.92418, 101389.5, 51.40322, 10962.54, Stable
2021/1/2, 1:49:9, 25.81744, 102100.2, 52.69097, 11129.09, Stable
2021/1/2, 1:54:11, 25.05801, 101025.7, 55.7428, 10369.13, Stable
2021/1/2, 1:59:13, 25.51899, 101271.4, 60.71126, 10285.87, Stable
2021/1/2, 2:4:15, 25.86949, 101251.5, 61.56409, 9600.671, Stable
2021/1/2, 2:9:17, 25.6244, 101239.8, 61.63775, 10008.46, Stable
2021/1/2, 2:14:18, 25.49031, 101230.9, 62.16354, 10335.12, Stable
2021/1/2, 2:19:20, 26.28528, 101239.0, 63.82036, 9686.924, Stable
2021/1/2, 2:24:22, 26.57547, 101510.4, 59.95902, 9833.172, Stable
2021/1/2, 2:29:24, 26.23669, 101700.3, 59.44108, 9981.754, Stable
2021/1/2, 2:34:26, 26.38962, 102061.2, 58.41815, 10437.72, Stable
2021/1/2, 2:39:28, 26.52131, 102147.0, 58.19093, 10558.1, Stable
2021/1/2, 2:44:29, 26.47299, 100482.8, 56.79521, 10635.45, Stable
2021/1/2, 2:49:31, 26.88876, 102376.1, 56.77063, 10779.52, Stable
2021/1/2, 2:54:33, 26.78814, 102347.8, 58.76052, 10585.64, Stable
2021/1/2, 2:59:35, 26.32458, 102246.1, 60.89296, 9992.402, Stable
2021/1/2, 3:4:36, 24.59781, 102244.9, 64.63307, 9089.752, Stable
2021/1/2, 3:9:38, 24.73643, 102245.7, 64.38423, 8925.682, Stable
2021/1/2, 3:14:40, 24.65916, 102245.8, 64.23417, 9133.307, Stable
2021/1/2, 3:19:42, 24.64375, 102251.1, 64.24391, 9229.498, Stable
2021/1/2, 3:24:44, 24.71466, 102253.9, 64.23673, 9315.055, Stable
2021/1/2, 3:29:46, 24.82274, 102247.6, 64.05276, 9373.599, Stable
2021/1/2, 3:34:47, 25.13104, 102247.6, 62.61216, 9349.119, Stable
